0
"August 10, 2003 (2003-08-10) – present (present)"
Over ¥40 million[1]
"$32,000–69,000[2][3]"
"$32,000–69,000[2][3]"
"$32,000–69,000[2][3]"
"$32,000–69,000[2][3]"
"$32,000–69,000[2][3]"
$2 million
$2 million
$2 million
English
English
English
"$200,000[3]"
"


August 21, 2007 (2007-08-21) (UK)
February 3, 2008 (2008-02-03) (US)





"
"


August 21, 2007 (2007-08-21) (UK)
February 3, 2008 (2008-02-03) (US)





"
"


August 21, 2007 (2007-08-21) (UK)
February 3, 2008 (2008-02-03) (US)





"
15 March 2008
Spanish
English
English
English
English
English
"German, Spanish, English, Tamil, French"
English
English
English
"$3,380,797[1]"
France
Official website
Official website
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
"


September 11, 2008 (2008-09-11)






"
English
"December 17, 2008"
"December 17, 2008"
"December 17, 2008"
US$3.8 million[1]
US$3.8 million[1]
US$3.8 million[1]
US$3.8 million[1]
US$3.8 million[1]
5 January 2008
5 January 2008
₹18.5 crore[3]
₹18.5 crore[3]
$10.7 million[1]
"German
Turkish"
"German
Turkish"
"₹120 million (equivalent to ₹240 million or US$3.5 million in 2017)
(domestic nett. gross)[1]"
"""It's Only Love""
(1966)"
"""It's Only Love""
(1966)"
"""It's Only Love""
(1966)"
English
English
English
English
Website
Website
Website
Website
Website
Website
Website
Website
Website
$6 million [1]
Russian
Russian
Russian
Russian
"$450,000 (est.)"
"$450,000 (est.)"
Norwegian
Norwegian
Annual
Annual
Annual
Annual
Annual
Annual
English
$53.7 million
"$6,247,339 (DVD sales)"
"$6,247,339 (DVD sales)"
English
English
English
English
English
English
English
"$30,000,000[1]"
English
US$2 million
US$2 million
US$2 million
"$14,324,342[citation needed]"
English
English
English
"


English
Anishinaabemowin


"
"


English
Anishinaabemowin


"
"


English
Anishinaabemowin


"
"


English
Anishinaabemowin


"
"


English
Anishinaabemowin


"

English
$1.4 million
$1.4 million
$1.4 million
$1.4 million
$1.4 million
English
English
English
English
"""Spinning Wheel Pt. 1""
(1971)"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"$1,000,000"
"English
Hindi
Bengali"
"English
Hindi
Bengali"
"English
Hindi
Bengali"
"English
Hindi
Bengali"
English
English
English
English
annual
annual
annual
"Drake & Josh
Drake & Josh Go Hollywood"
US$7 million[2]
English
English
"$2,804"
English
English
English
English
"September 23, 2008"
$2.3 million[4]
$2.3 million[4]
English
"$13,282[1]"
Website
Website
Arabic
"$7,523 in 1st weekend[3]"
"$7,523 in 1st weekend[3]"
"$7,523 in 1st weekend[3]"
"$7,523 in 1st weekend[3]"
"December 11, 2006 (2006-12-11)"
"December 11, 2006 (2006-12-11)"
"December 11, 2006 (2006-12-11)"
"December 11, 2006 (2006-12-11)"
"December 11, 2006 (2006-12-11)"
"December 11, 2006 (2006-12-11)"
"$50,000,000"
"Bulgarian
German
Italian
Slovenian"
"Bulgarian
German
Italian
Slovenian"
"Bulgarian
German
Italian
Slovenian"
English
English
English
English
English
English
English
English
English
Tamil
Tamil
Tamil
Tamil
Tamil
Tamil
Tamil
Tamil
Tamil
"$ 20,000,000"
"$ 20,000,000"
16 minutes
16 minutes
16 minutes
16 minutes
16 minutes
16 minutes
16 minutes
16 minutes
"


August 11, 2008 (2008-08-11)






"
"


August 11, 2008 (2008-08-11)






"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
"30,424,262 TL [1]"
English
English
English
English
English
English
Hindi
English
Tamil
₹50 crore
₹50 crore
₹50 crore
₹50 crore
₹50 crore
"INR 5,18,75,000 (till 17 March 2008)"
"INR 5,18,75,000 (till 17 March 2008)"
"INR 5,18,75,000 (till 17 March 2008)"
"INR 5,18,75,000 (till 17 March 2008)"
"INR 5,18,75,000 (till 17 March 2008)"
"INR 5,18,75,000 (till 17 March 2008)"
Website
"English
Arabic
Persian"
"English
Arabic
Persian"
"English
Arabic
Persian"
"English
Arabic
Persian"
"English
Arabic
Persian"
African Hunting Holiday
African Hunting Holiday
African Hunting Holiday
African Hunting Holiday
A house in West London. Winter.
A house in West London. Winter.
"₹ 18,700,000."
₹6.1 crore (equivalent to ₹12 crore or US$1.8 million in 2017)
₹6.1 crore (equivalent to ₹12 crore or US$1.8 million in 2017)
₹6.1 crore (equivalent to ₹12 crore or US$1.8 million in 2017)
Hindi
Hindi
"English, Mandarin"
"Italian, Sicilian"
"$ 3,750,000[1]"
"$ 3,750,000[1]"
Shane Ryan
Shane Ryan
Shane Ryan
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
US$2.6 million[2]
US$2.6 million[2]
"$9,467[1]"
"March 30 (2008-03-30) – March 31, 2008 (2008-03-31)"
Poison Ivy: The New Seduction
Poison Ivy: The New Seduction
Greek
Greek
Greek
$52.5 million[2]
$52.5 million[2]
"$500,000"
English
English
English
English
English
English
Spanish
Spanish
Tibetan calendar
"English
Portuguese"
English
English
English
English
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"Knight Rider (1988)
Knight Rider Special (1994)
Knight Rider: The Game (2002)
Knight Rider: The Game 2 (2004)"
"


August 9, 2008 (2008-08-09)






"
"


August 9, 2008 (2008-08-09)






"
"


August 9, 2008 (2008-08-09)






"
"


August 9, 2008 (2008-08-09)






"
US$40.9 million[3]
$114.7 million[1]
$114.7 million[1]
$114.7 million[1]
$92.1 million[2]
$183.3 million[3]
$183.3 million[3]
$183.3 million[3]
$183.3 million[3]
$183.3 million[3]
"


English

Japanese

"
"


English

Japanese

"
"


English

Japanese

"
"


English

Japanese

"
"


English

Japanese

"
English
English
English
"


January 25, 2009 (2009-01-25)






"
Website
"$5,000,000"
$71.6 million[2]
"$7,000,000"
English
English
English
"$89,442[2]"
$12.8 million[2]
$90.5 million [2]
"$14,899,417[1]"
"$14,899,417[1]"
"$14,899,417[1]"
"$14,899,417[1]"
$75.9 million[1]
English
$91.6 million[2]
$91.6 million[2]
$91.6 million[2]
$91.6 million[2]
"$2,186,782[1]"
$381.5 million[2]
"$41,711[1]"
$27 million[1]
$27 million[1]
$27 million[1]
English
$57.5 million[3]
http://www.fastandfurious.com/
"£4,870,963[1]"
"US$36,348,784[2]"
"US$36,348,784[2]"
$4.1 million[2]
$4.1 million[2]
$4.1 million[2]
"$31,878,891[2]"
$373.1 million[3]
"$1,007,962[1]"
www.startrek.com
SyFy
$4 million
$4 million
$4 million
$4 million
$4 million
$4 million
$4 million
$4 million
$371.4 million[2]
$413.1 million[1]

English
$38.3 million[2]
$38.3 million[2]
$38.3 million[2]
$38.3 million[2]
$32 million[2]
$18.5 million[1]
"$4,422,827 (DVD rentals)[1]"
"$4,422,827 (DVD rentals)[1]"
$7.9 million[1]
$7.9 million[1]
$7.9 million[1]
"$29,010,817"
"$29,010,817"
"$29,010,817"
"$29,010,817"
"$29,010,817"
"$29,010,817"
English
$2 million[4]
$836.3 million[2]
$35.1 million[2]
$102.2 million[1]
$102.2 million[1]
$886 million[1]
"""Killing Your Number"""
"""Killing Your Number"""
₹360 million[2]
₹360 million[2]
$60.7 million[1]
"$55,513[1]"
"$55,513[1]"
"£84,276 (UK)[3]
US$74,134 (Australia)[4]
US$35,173 (Russia CIS)[4]"
"£84,276 (UK)[3]
US$74,134 (Australia)[4]
US$35,173 (Russia CIS)[4]"
$64.4 million[3]
"$8,321 [1]"
English
English
English
English
"$205,298,907[1]"
"$205,298,907[1]"
"$22,852,638[1]"
"$22,852,638[1]"
$57.9 million[1]
$129.5 million[1]
$129.5 million[1]
$106.4 million[2]
$169.2 million[3]
$302.5 million[3]
"$1,023,416[1]"
English
English
English
English
English
$4.6 million[2][1]
$12 million
$12 million
$12 million
$12 million
$12 million
$2.6 million[1]
English
English
English
"$1,807,506"
"$1,807,506"
$12 million[2]
$12 million[2]
"$6,414,729[2]"
$20.5 million[2]
$10 million[2]
$10 million[2]
$10 million[2]
$10 million[2]
$10 million[2]
$10 million[2]
English
English
"$8,122,562[3]"
English
"$20,645,327[2]"
"$20,645,327[2]"
"$20,645,327[2]"
"$20,645,327[2]"
"""As the Palaces Burn""
(2004)"
"$44,771,168[1]
(Worldwide)"
"$44,771,168[1]
(Worldwide)"
$186.2 million[4]
$186.2 million[4]
$186.2 million[4]
$186.2 million[4]
$186.2 million[4]
$186.2 million[4]
$186.2 million[4]
"$295,750 [3]"
$17.4 million[2]
$17.4 million[2]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
$31.4 million[1]
US$32.7 million[2]
"English, Tibetan, Nepali, Hindi (English subtitles)"
$122.4 million[3]
"$10,027,047[2]"
$102.4 million[2]
$102.4 million[2]
"$6,325,313[1]"
$27.2 million
$27.2 million
$26.1 million[3]
$171.8 million[2][3]
$171.8 million[2][3]
English
English
$126.7 million[2]
$126.7 million[2]
$126.7 million[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$1.7 million USD[2]
$68.2 million
$68.2 million
"$39,232,113[2]"
$10.6 million[1]
$10.6 million[1]
"$296,557[2]"
"$234,540[1]"
"$234,540[1]"
"$118,192[2]"
"$118,192[2]"
"$118,192[2]"
$6.2 million[1]
"$10,726,909[1]"
"$10,726,909[1]"
"


October 27, 2009 (2009-10-27)






"
$2.8 million[1]
United States
"$36,923 (2015 release)[2]"
Unix time
Unix time
$31 million[2]
$47.7 million[1]
$47.7 million[1]
$709.7 million[1]
$709.7 million[1]
$61.6 million[2]
"Spanish
Basque
English"
"


July 11, 2009 (2009-07-11)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
"


November 17, 2009 (2009-11-17)






"
$105.6 million[5]
$2.3 million[3]
English
$25 million[3]
$25 million[3]
$25 million[3]
$25 million[3]
$25 million[3]
$25 million[3]
"$408,229"
"$408,229"
"$408,229"
English
English
English
English
English
English
English
$13.6 million[2]
$443.1 million[2]
$443.1 million[2]
$443.1 million[2]
"$11,546,932[1]"
"$5,021,219[1]"
"$5,021,219[1]"
"$5,021,219[1]"
$6 million[1]
$6 million[1]
$51.4 million[2]
"£450,000[1]"
$46.7 million
$46.7 million
$46.7 million
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
"€10,000 (approx. US$15,000)"
$6 million[citation needed]
$6 million[citation needed]
English
"$6,413,733[5]"
"$6,413,733[5]"
est. ₹459.96 crore[4][5]
est. ₹459.96 crore[4][5]
est. ₹459.96 crore[4][5]
est. ₹459.96 crore[4][5]
est. ₹459.96 crore[4][5]
$20.7 million[1]
$20.7 million[1]
$20.7 million[1]
$20.7 million[1]
$20.7 million[1]
English
"$514,537 [3]"
"$514,537 [3]"
Website
"$7,000,000"
"C$3,037,011[1]"
"$739,454[2]"
English
English
English
English
English
English
English
English
"$247,553"
English
English
English
$36.4 million[1]
$36.4 million[1]
$36.4 million[1]
English
English
"$735,875[1]"
"$735,875[1]"
"$50,000"
Afghan Star
Afghan Star
$28.2 million[2]
$5 million (estimated)[1]
$5 million (estimated)[1]
English
English
English
"$44,462 (USA)[1]"
£3.7 million
£3.7 million
English
English
English
English
"$84,918"
"$84,918"
"$84,918"
"$84,918"
"$84,918"
"$84,918"
"$84,918"
US$12 million
English
English
English
English
English
English
"£7,088,097[1]"
"£554,832[4]"
English
English
English
English
English
English
English
English
English
English
$6.7 million[1]
$6.7 million[1]
$6.7 million[1]
English
English
English
English
English
English
English
English
United States
$1.5 million[3]
$1.5 million[3]
$1.5 million[3]
English
US$ 3.1 million
English
English
English
English
English
English
"Tony Award for Best Book of a Musical
Drama Desk Award for Outstanding Musical
Drama Desk Award for Outstanding Lyrics
Drama Desk Award for Outstanding Music"
"Tony Award for Best Book of a Musical
Drama Desk Award for Outstanding Musical
Drama Desk Award for Outstanding Lyrics
Drama Desk Award for Outstanding Music"
English
English
English
English
English
"$21,790,414 (worldwide)[1]"
"$21,790,414 (worldwide)[1]"

English
English
English
English
"$5,290[2]"
"$5,290[2]"
English
English
English
English
English
English
"$48,895"
"$48,895"
"$48,895"
"$102,647[1]"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"
"January 25, 2009"



$1 million[1]
$1 million[1]
French
French
French
French
"English
French"
"English
French"
"English
French"
"English
French"
"$81,010"
"$81,010"
English
English
English
English
English
English
Mitchell Parish
English
English
English
English
English
English
English
English
English
English
English
English
English
English
English
US$18.4 million[2]
$10069[1]
"


September 13, 2009 (2009-09-13)






(TV)
September 22, 2009 (2009-09-22) (DVD)"
$1.4 million[1]
English
"$194,721[1]"
"$194,721[1]"
"Japanese, English, Bahasa Melayu, Catalan"
"Japanese, English, Bahasa Melayu, Catalan"
English
English
"Icelandic, English"
English
$12.3 million[citation needed]
"


May 16, 2009 (2009-05-16)






"
"


May 16, 2009 (2009-05-16)






"
"


May 16, 2009 (2009-05-16)






"
English
German
German
German
German
"$2,000 (1st Edition)
$6,000 (2nd Edition)
$200,000 (Final Cut)
$1,000,000
(American Coup)"
"$2,000 (1st Edition)
$6,000 (2nd Edition)
$200,000 (Final Cut)
$1,000,000
(American Coup)"
"$2,000 (1st Edition)
$6,000 (2nd Edition)
$200,000 (Final Cut)
$1,000,000
(American Coup)"
"$2,000 (1st Edition)
$6,000 (2nd Edition)
$200,000 (Final Cut)
$1,000,000
(American Coup)"
English
English
"€63,847[1]"
"€63,847[1]"
English
Immersive theatre
Immersive theatre
"$425,000[1]"
"$425,000[1]"
English
English
"$23,179"
English
English
"A$31,312 (Australia)[2]"
French
French
French
English
$4.5 million
$8 million
$8 million
English
English
English
Mandarin
Mandarin
Mandarin
Mandarin
Mandarin
2009
2009
2009
2009
"$750,000"
"September 1, 1981 (1981-09-01) – July 1, 1987 (1987-07-01)"
English
Japanese
Japanese
Portuguese
Portuguese
Portuguese
Portuguese
Portuguese
Portuguese
Portuguese
$10 million
$10 million
$10 million
$1 million[2]
"


January 24, 2009 (2009-01-24)






"
Entertainment Weekly's 10 Best Viral Videos of 2009[1][2][3]
"$35,556[2]"
"$35,556[2]"
English
English
English
English
English
English
"$390,584"
"


March 8, 2009 (2009-03-08)






"
"


March 8, 2009 (2009-03-08)






"
"


March 8, 2009 (2009-03-08)






"
"$1,891,936[2]"
"$1,891,936[2]"
"$1,891,936[2]"
"$1,891,936[2]"
"$1,891,936[2]"
"$10,328,363[2]"
$2 million[2]
$2 million[2]
$2 million[2]
$2 million[2]
"£48,000"
"$6,500,000[1]"
"$78,520,547[1]"
"$78,520,547[1]"
English
List of video games
English
English
English
"$352,810"
"$352,810"
English
"$1,881,854[2]"
"$1,881,854[2]"
French
"£5,187,402"
"£5,187,402"
"£5,187,402"
"£5,187,402"
List of Back to You episodes
List of Back to You episodes
List of Back to You episodes
Polish
Polish
"Swedish
English
Chinese
Taiwanese"
"Swedish
English
Chinese
Taiwanese"
$10 million
$10 million
$10 million
$10 million
English
English
English
English
English
English
English
English
Japanese
"$941,610"
United States
Spanish
"$9,812[2]"
"$9,812[2]"
"$9,812[2]"
"$9,812[2]"
"$9,812[2]"
"$9,812[2]"
Spanish
Spanish
English
"$1,700,000 (estimated)"
"$1,700,000 (estimated)"
"$1,700,000 (estimated)"
"$1,700,000 (estimated)"
"$1,700,000 (estimated)"
"$1,700,000 (estimated)"
English
English
English
English
English
"$750,000 (estimated)"
"$750,000 (estimated)"
"$750,000 (estimated)"
"$750,000 (estimated)"
"$750,000 (estimated)"
"$750,000 (estimated)"
"Spanish
Palenquero
Wayuu
Arhuaco"
English
"¥19.2 million (approx. $250,000)"
"¥19.2 million (approx. $250,000)"
"¥19.2 million (approx. $250,000)"
English
English
English
Czech
"US$12,812,281"
English
English
English
English
"


October 2, 2009 (2009-10-02)






"
English
92 mins
92 mins
92 mins
92 mins
92 mins
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
"March 28, 2009"
"March 28, 2009"
"March 28, 2009"
"March 28, 2009"
"March 28, 2009"
"March 28, 2009"
English
English
"US$21,056,165[1][2]"
"English
Spanish"
English
English
English
English
English
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
$1.5 million[1]
"$35,000"
"$6,000,000"
"Hebrew, Japanese"
"Hebrew, Japanese"
"Hebrew, Japanese"
"Hebrew, Japanese"
"


October 17, 2009 (2009-10-17)






"

"US$1,090,202[1]"
"US$1,090,202[1]"
"US$1,090,202[1]"
"US$1,090,202[1]"
"$30,955[2]"
$9 million[1]
English
English
English
English
English
English / Spanish [dubbed]
English / Spanish [dubbed]
English / Spanish [dubbed]
English / Spanish [dubbed]
English / Spanish [dubbed]
English / Spanish [dubbed]
English
"$485,000"
"$485,000"
English
English
English
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
"$7,000,000 (estimated)"
$6.8 million
$6.8 million
$6.8 million
$6.8 million
$6.8 million
$6.8 million
$6.8 million
₹7 crore[2]
"January 10, 2009 (USA) (Larry Levinson Productions)"
"January 10, 2009 (USA) (Larry Levinson Productions)"
"$14,751,272[1]"
"$14,751,272[1]"
"$14,751,272[1]"
"$14,751,272[1]"
"$14,751,272[1]"
Swedish
"Stargate SG-1 (season 1)
List of Stargate SG-1 episodes"
"Stargate SG-1 (season 1)
List of Stargate SG-1 episodes"
"Stargate SG-1 (season 1)
List of Stargate SG-1 episodes"
"Stargate SG-1 (season 1)
List of Stargate SG-1 episodes"
"Stargate SG-1 (season 1)
List of Stargate SG-1 episodes"
"$22,779 (USA)[1]"
"$22,779 (USA)[1]"
"$22,779 (USA)[1]"
"$22,779 (USA)[1]"
English
English
English
English
English
English
English
Spanish
Spanish
Spanish
"March 1, 2009 (2009-03-01)"
"March 1, 2009 (2009-03-01)"
"March 1, 2009 (2009-03-01)"
"March 1, 2009 (2009-03-01)"
₹49.87 crore (US$7.4 million)
₹49.87 crore (US$7.4 million)
₹25.5 crore (US$3.8 million)[1]
₹25.5 crore (US$3.8 million)[1]
₹25.5 crore (US$3.8 million)[1]
₹25.5 crore (US$3.8 million)[1]
₹25.5 crore (US$3.8 million)[1]
English
English
English
English
English
English
English
English
English
Website
Website
English
English
English
English
English
English
English
English
"$900,000"
"$900,000"
English
English
English
English
"US$100, 000 (est)"
"US$100, 000 (est)"
"English
Spanish
Mandarin"
English
"$3,780,975[2]"
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
"


December 13, 2009 (2009-12-13)






"
English
English
English
English
English
English
Japan
Spanish
Spanish
Spanish
Spanish
Spanish
"English, French, German, Luxembourgish"
"English, French, German, Luxembourgish"
"English, French, German, Luxembourgish"
"English, French, German, Luxembourgish"
"English, French, German, Luxembourgish"
"English, French, German, Luxembourgish"
Lake Placid vs. Anaconda
Lake Placid vs. Anaconda
Lake Placid vs. Anaconda
Lake Placid vs. Anaconda
"August 28, 2009 (2009-08-28)"
"August 28, 2009 (2009-08-28)"
"August 28, 2009 (2009-08-28)"
"August 28, 2009 (2009-08-28)"
"August 28, 2009 (2009-08-28)"
"$3,541,108[1]"
"$3,541,108[1]"
"$3,541,108[1]"
"$3,541,108[1]"
English
"


March 8, 2009 (2009-03-08)






"
"


March 8, 2009 (2009-03-08)






"
"


March 8, 2009 (2009-03-08)






"
"


March 8, 2009 (2009-03-08)






"
₹235.80 million (US$3.5 million)[2]
₹235.80 million (US$3.5 million)[2]
₹235.80 million (US$3.5 million)[2]
₹235.80 million (US$3.5 million)[2]
₹235.80 million (US$3.5 million)[2]
Website
Website
Website
Website
Website
Website
English
English
English
English
English
English
English
English
"$3,234"
"$3,234"
Danish
"


June 21, 2009 (2009-06-21)






"
"


United States
Canada


"
"


United States
Canada


"
"


United States
Canada


"
Shane Ryan
U.S.$3.4 million[1]
€1.4 million
€1.4 million
€1.4 million
€1.4 million
"Thai, Min Nan"
English
English
English
English
English
English
English
English
"$5,474,821[2]"
"$5,474,821[2]"
"$5,474,821[2]"
"$5,474,821[2]"
Website
Website
Website
Website
Website
Website
Website
Website
Website
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
The Good Witch's Gift
English
Japanese
"


July 25, 2009 (2009-07-25)






"
"


July 25, 2009 (2009-07-25)






"
"


July 25, 2009 (2009-07-25)






"
"


July 25, 2009 (2009-07-25)






"
English

$109.7 million[1]
Thai
Thai
Thai
Thai
Thai
Thai
Thai
BBC website
$17.5 million
$17.5 million
$17.5 million
$17.5 million
$17.5 million
$17.5 million
"French
Portuguese"
"French
Portuguese"
"French
Portuguese"
"French
Portuguese"
"French
Portuguese"
"


August 30, 2009 (2009-08-30)






"
"


August 30, 2009 (2009-08-30)






"
"


August 30, 2009 (2009-08-30)






"
"


August 30, 2009 (2009-08-30)






"
"


August 30, 2009 (2009-08-30)






"
"


August 30, 2009 (2009-08-30)






"
$135.5 million[3]
$135.5 million[3]
$135.5 million[3]
English
English
$71.2 million[3]
$71.2 million[3]
$155 million[3]
$469.1 million[6]
$53.4 million (US)[2]
$6 million[2]
$1.2 million[4]
$1.2 million[4]
$1.2 million[4]
$5.6 million[3]
US$16.8 million[1]
¥7.68 million (China)
¥7.68 million (China)
¥7.68 million (China)
$40.5 million[2]
$40.5 million[2]
$40.5 million[2]
$3.3 million[1]
English
$275.7 million[5]
$275.7 million[5]
$275.7 million[5]
$275.7 million[5]
$275.7 million[5]
$275.7 million[5]
"$803,011[3]"
"$803,011[3]"
$80.4 million[3]
French[3]
French[3]
French[3]
French[3]
French[3]
$29.5 million[3]
"$6.6 million[3] (not including Indonesia, Japan and various)"
English
English
English
English
English
English
English
English
English
English
$69 million[4]
$69 million[4]
$69 million[4]
$69 million[4]
$50.5 million[4]
$50.5 million[4]
$50.5 million[4]
$747.9 million[6]
$747.9 million[6]
"$993,313[3]"
"


Spanish
Catalan
English


"
"


Spanish
Catalan
English


"
"


Spanish
Catalan
English


"
"


Spanish
Catalan
English


"
"


Spanish
Catalan
English


"
English
"$100,000[1]"
"$100,000[1]"
"$100,000[1]"
"$100,000[1]"
$87.2 million[3]
$174.1 million[2]
$174.1 million[2]
$39.2 million[3]
$39.2 million[3]
$2.8 million[2]
$2.8 million[2]
$2.8 million[2]
$2.8 million[2]
$4.3 million[2]
English
English
